Li2LiNiBr6,Li,Li,Ni,Br,1,1,3,-1,92.0,76.0,58.0,67.0,196.0,6.255716348097312
Li2LiNiI6,Li,Li,Ni,I,1,1,3,-1,92.0,76.0,58.0,67.0,220.00000000000003,6.613925303321193
Li2LiCuF6,Li,Li,Cu,F,1,1,3,-1,92.0,76.0,54.0,65.0,133.0,5.12036020704016
Li2LiCuCl6,Li,Li,Cu,Cl,1,1,3,-1,92.0,76.0,54.0,65.0,181.0,5.858821745501698
Li2LiCuBr6,Li,Li,Cu,Br,1,1,3,-1,92.0,76.0,54.0,65.0,196.0,6.089590976270929
Li2LiCuI6,Li,Li,Cu,I,1,1,3,-1,92.0,76.0,54.0,65.0,220.00000000000003,6.458821745501699
Li2LiGaF6,Li,Li,Ga,F,1,1,3,-1,92.0,76.0,62.0,69.0,133.0,5.562282227593668
Li2LiGaCl6,Li,Li,Ga,Cl,1,1,3,-1,92.0,76.0,62.0,69.0,181.0,6.257934401506712
Li2LiGaBr6,Li,Li,Ga,Br,1,1,3,-1,92.0,76.0,62.0,69.0,196.0,6.475325705854538
Li2LiGaI6,Li,Li,Ga,I,1,1,3,-1,92.0,76.0,62.0,69.0,220.00000000000003,6.8231517928110605
Li2LiAsF6,Li,Li,As,F,1,1,3,-1,92.0,76.0,57.99999999999999,67.0,133.0,5.315417840634625
Li2LiAsCl6,Li,Li,As,Cl,1,1,3,-1,92.0,76.0,57.99999999999999,67.0,181.0,6.031835751082387
Li2LiAsBr6,Li,Li,As,Br,1,1,3,-1,92.0,76.0,57.99999999999999,67.0,196.0,6.255716348097312
Li2LiAsI6,Li,Li,As,I,1,1,3,-1,92.0,76.0,57.99999999999999,67.0,220.00000000000003,6.613925303321193
Li2LiYF6,Li,Li,Y,F,1,1,3,-1,92.0,76.0,90.0,83.0,133.0,11.369341157346287
Li2LiYCl6,Li,Li,Y,Cl,1,1,3,-1,92.0,76.0,90.0,83.0,181.0,11.947654410358336
Li2LiYBr6,Li,Li,Y,Br,1,1,3,-1,92.0,76.0,90.0,83.0,196.0,12.128377301924601
Li2LiYI6,Li,Li,Y,I,1,1,3,-1,92.0,76.0,90.0,83.0,220.00000000000003,12.417533928430625
Li2LiNbF6,Li,Li,Nb,F,1,1,3,-1,92.0,76.0,72.0,74.0,133.0,6.507490893726531
Li2LiNbCl6,Li,Li,Nb,Cl,1,1,3,-1,92.0,76.0,72.0,74.0,181.0,7.156139542375179
Li2LiNbBr6,Li,Li,Nb,Br,1,1,3,-1,92.0,76.0,72.0,74.0,196.0,7.3588422450778825
Li2LiNbI6,Li,Li,Nb,I,1,1,3,-1,92.0,76.0,72.0,74.0,220.00000000000003,7.683166569402207
Li2LiMoF6,Li,Li,Mo,F,1,1,3,-1,92.0,76.0,69.0,72.5,133.0,6.161748845087936
Li2LiMoCl6,Li,Li,Mo,Cl,1,1,3,-1,92.0,76.0,69.0,72.5,181.0,6.823817810605178
Li2LiMoBr6,Li,Li,Mo,Br,1,1,3,-1,92.0,76.0,69.0,72.5,196.0,7.030714362329316
Li2LiMoI6,Li,Li,Mo,I,1,1,3,-1,92.0,76.0,69.0,72.5,220.00000000000003,7.361748845087936
Li2LiRuF6,Li,Li,Ru,F,1,1,3,-1,92.0,76.0,68.0,72.0,133.0,6.060036209285919
Li2LiRuCl6,Li,Li,Ru,Cl,1,1,3,-1,92.0,76.0,68.0,72.0,181.0,6.726702875952585
Li2LiRuBr6,Li,Li,Ru,Br,1,1,3,-1,92.0,76.0,68.0,72.0,196.0,6.935036209285919
Li2LiRuI6,Li,Li,Ru,I,1,1,3,-1,92.0,76.0,68.0,72.0,220.00000000000003,7.2683695426192525
Li2LiRhF6,Li,Li,Rh,F,1,1,3,-1,92.0,76.0,66.5,71.25,133.0,5.918543053566577
Li2LiRhCl6,Li,Li,Rh,Cl,1,1,3,-1,92.0,76.0,66.5,71.25,181.0,6.592227264092892
Li2LiRhBr6,Li,Li,Rh,Br,1,1,3,-1,92.0,76.0,66.5,71.25,196.0,6.802753579882365
Li2LiRhI6,Li,Li,Rh,I,1,1,3,-1,92.0,76.0,66.5,71.25,220.00000000000003,7.139595685145524
Li2LiPdF6,Li,Li,Pd,F,1,1,3,-1,92.0,76.0,76.0,76.0,133.0,7.086001756879077
Li2LiPdCl6,Li,Li,Pd,Cl,1,1,3,-1,92.0,76.0,76.0,76.0,181.0,7.717580704247498
Li2LiPdBr6,Li,Li,Pd,Br,1,1,3,-1,92.0,76.0,76.0,76.0,196.0,7.914949125300129
Li2LiPdI6,Li,Li,Pd,I,1,1,3,-1,92.0,76.0,76.0,76.0,220.00000000000003,8.230738598984342
Li2LiAgF6,Li,Li,Ag,F,1,1,3,-1,92.0,76.0,75.0,75.5,133.0,6.926560538975441
Li2LiAgCl6,Li,Li,Ag,Cl,1,1,3,-1,92.0,76.0,75.0,75.5,181.0,7.5623221283794155
Li2LiAgBr6,Li,Li,Ag,Br,1,1,3,-1,92.0,76.0,75.0,75.5,196.0,7.760997625068157
Li2LiAgI6,Li,Li,Ag,I,1,1,3,-1,92.0,76.0,75.0,75.5,220.00000000000003,8.078878419770144
Li2LiInF6,Li,Li,In,F,1,1,3,-1,92.0,76.0,80.0,78.0,133.0,7.850081943663282
Li2LiInCl6,Li,Li,In,Cl,1,1,3,-1,92.0,76.0,80.0,78.0,181.0,8.465466559047897
Li2LiInBr6,Li,Li,In,Br,1,1,3,-1,92.0,76.0,80.0,78.0,196.0,8.65777425135559
Li2LiInI6,Li,Li,In,I,1,1,3,-1,92.0,76.0,80.0,78.0,220.00000000000003,8.965466559047897
Li2LiSbF6,Li,Li,Sb,F,1,1,3,-1,92.0,76.0,76.0,76.0,133.0,7.086001756879077
Li2LiSbCl6,Li,Li,Sb,Cl,1,1,3,-1,92.0,76.0,76.0,76.0,181.0,7.717580704247498
Li2LiSbBr6,Li,Li,Sb,Br,1,1,3,-1,92.0,76.0,76.0,76.0,196.0,7.914949125300129
Li2LiSbI6,Li,Li,Sb,I,1,1,3,-1,92.0,76.0,76.0,76.0,220.00000000000003,8.230738598984342
Li2LiLaF6,Li,Li,La,F,1,1,3,-1,92.0,76.0,103.2,89.6,133.0,39.328839442586286
Li2LiLaCl6,Li,Li,La,Cl,1,1,3,-1,92.0,76.0,103.2,89.6,181.0,39.86455372830057
Li2LiLaBr6,Li,Li,La,Br,1,1,3,-1,92.0,76.0,103.2,89.6,196.0,40.031964442586286
Li2LiLaI6,Li,Li,La,I,1,1,3,-1,92.0,76.0,103.2,89.6,220.00000000000003,40.29982158544343
Li2LiCeF6,Li,Li,Ce,F,1,1,3,-1,92.0,76.0,101.0,88.5,133.0,27.304953245375764
Li2LiCeCl6,Li,Li,Ce,Cl,1,1,3,-1,92.0,76.0,101.0,88.5,181.0,27.847326126731694
Li2LiCeBr6,Li,Li,Ce,Br,1,1,3,-1,92.0,76.0,101.0,88.5,196.0,28.016817652155424
Li2LiCeI6,Li,Li,Ce,I,1,1,3,-1,92.0,76.0,101.0,88.5,220.00000000000003,28.28800409283339
Li2LiPrF6,Li,Li,Pr,F,1,1,3,-1,92.0,76.0,99.0,87.5,133.0,21.485764838047984
Li2LiPrCl6,Li,Li,Pr,Cl,1,1,3,-1,92.0,76.0,99.0,87.5,181.0,22.034336266619412
Li2LiPrBr6,Li,Li,Pr,Br,1,1,3,-1,92.0,76.0,99.0,87.5,196.0,22.205764838047983
Li2LiPrI6,Li,Li,Pr,I,1,1,3,-1,92.0,76.0,99.0,87.5,220.00000000000003,22.4800505523337
Li2LiNdF6,Li,Li,Nd,F,1,1,3,-1,92.0,76.0,98.3,87.15,133.0,20.01823809101759
Li2LiNdCl6,Li,Li,Nd,Cl,1,1,3,-1,92.0,76.0,98.3,87.15,181.0,20.56901261769573
Li2LiNdBr6,Li,Li,Nd,Br,1,1,3,-1,92.0,76.0,98.3,87.15,196.0,20.74112965728265
Li2LiNdI6,Li,Li,Nd,I,1,1,3,-1,92.0,76.0,98.3,87.15,220.00000000000003,21.01651692062172
Li2LiPmF6,Li,Li,Pm,F,1,1,3,-1,92.0,76.0,97.0,86.5,133.0,17.79117359060756
Li2LiPmCl6,Li,Li,Pm,Cl,1,1,3,-1,92.0,76.0,97.0,86.5,181.0,18.34608688540525
Li2LiPmBr6,Li,Li,Pm,Br,1,1,3,-1,92.0,76.0,97.0,86.5,196.0,18.519497290029527
Li2LiPmI6,Li,Li,Pm,I,1,1,3,-1,92.0,76.0,97.0,86.5,220.00000000000003,18.79695393742837
Li2LiSmF6,Li,Li,Sm,F,1,1,3,-1,92.0,76.0,95.8,85.9,133.0,16.159663039880513
Li2LiSmCl6,Li,Li,Sm,Cl,1,1,3,-1,92.0,76.0,95.8,85.9,181.0,16.718452329752456
Li2LiSmBr6,Li,Li,Sm,Br,1,1,3,-1,92.0,76.0,95.8,85.9,196.0,16.89307398283744
Li2LiSmI6,Li,Li,Sm,I,1,1,3,-1,92.0,76.0,95.8,85.9,220.00000000000003,17.172468627773412
Li2LiEuF6,Li,Li,Eu,F,1,1,3,-1,92.0,76.0,94.69999999999999,85.35,133.0,14.925094237848585
Li2LiEuCl6,Li,Li,Eu,Cl,1,1,3,-1,92.0,76.0,94.69999999999999,85.35,181.0,15.487484396020816
Li2LiEuBr6,Li,Li,Eu,Br,1,1,3,-1,92.0,76.0,94.69999999999999,85.35,196.0,15.66323132044964
Li2LiEuI6,Li,Li,Eu,I,1,1,3,-1,92.0,76.0,94.69999999999999,85.35,220.00000000000003,15.944426399535756
Li2LiGdF6,Li,Li,Gd,F,1,1,3,-1,92.0,76.0,93.8,84.9,133.0,14.058857454271964
Li2LiGdCl6,Li,Li,Gd,Cl,1,1,3,-1,92.0,76.0,93.8,84.9,181.0,14.624228479006945
Li2LiGdBr6,Li,Li,Gd,Br,1,1,3,-1,92.0,76.0,93.8,84.9,196.0,14.800906924236628
Li2LiGdI6,Li,Li,Gd,I,1,1,3,-1,92.0,76.0,93.8,84.9,220.00000000000003,15.08359243660412
Li2LiTbF6,Li,Li,Tb,F,1,1,3,-1,92.0,76.0,92.30000000000001,84.15,133.0,12.838774558648465
Li2LiTbCl6,Li,Li,Tb,Cl,1,1,3,-1,92.0,76.0,92.30000000000001,84.15,181.0,13.409184540823153
Li2LiTbBr6,Li,Li,Tb,Br,1,1,3,-1,92.0,76.0,92.30000000000001,84.15,196.0,13.587437660252743
Li2LiTbI6,Li,Li,Tb,I,1,1,3,-1,92.0,76.0,92.30000000000001,84.15,220.00000000000003,13.872642651340087
Li2LiDyF6,Li,Li,Dy,F,1,1,3,-1,92.0,76.0,91.2,83.6,133.0,12.084750171162929
Li2LiDyCl6,Li,Li,Dy,Cl,1,1,3,-1,92.0,76.0,91.2,83.6,181.0,12.658912850588766
Li2LiDyBr6,Li,Li,Dy,Br,1,1,3,-1,92.0,76.0,91.2,83.6,196.0,12.838338687909339
Li2LiDyI6,Li,Li,Dy,I,1,1,3,-1,92.0,76.0,91.2,83.6,220.00000000000003,13.125420027622258
Li2LiHoF6,Li,Li,Ho,F,1,1,3,-1,92.0,76.0,90.10000000000001,83.05000000000001,133.0,11.425211442379725
Li2LiHoCl6,Li,Li,Ho,Cl,1,1,3,-1,92.0,76.0,90.10000000000001,83.05000000000001,181.0,12.003176523656064
Li2LiHoBr6,Li,Li,Ho,Br,1,1,3,-1,92.0,76.0,90.10000000000001,83.05000000000001,196.0,12.18379061155492
Li2LiHoI6,Li,Li,Ho,I,1,1,3,-1,92.0,76.0,90.10000000000001,83.05000000000001,220.00000000000003,12.47277315219309
Li2LiErF6,Li,Li,Er,F,1,1,3,-1,92.0,76.0,89.0,82.5,133.0,10.84378111067708
Li2LiErCl6,Li,Li,Er,Cl,1,1,3,-1,92.0,76.0,89.0,82.5,181.0,11.425599292495262
Li2LiErBr6,Li,Li,Er,Br,1,1,3,-1,92.0,76.0,89.0,82.5,196.0,11.607417474313444
Li2LiErI6,Li,Li,Er,I,1,1,3,-1,92.0,76.0,89.0,82.5,220.00000000000003,11.898326565222536
Li2LiTmF6,Li,Li,Tm,F,1,1,3,-1,92.0,76.0,88.0,82.0,133.0,10.372170688162672
Li2LiTmCl6,Li,Li,Tm,Cl,1,1,3,-1,92.0,76.0,88.0,82.0,181.0,10.957536541821208
Li2LiTmBr6,Li,Li,Tm,Br,1,1,3,-1,92.0,76.0,88.0,82.0,196.0,11.140463371089501
Li2LiTmI6,Li,Li,Tm,I,1,1,3,-1,92.0,76.0,88.0,82.0,220.00000000000003,11.43314629791877
Li2LiYbF6,Li,Li,Yb,F,1,1,3,-1,92.0,76.0,86.8,81.4,133.0,9.86673585193655
Li2LiYbCl6,Li,Li,Yb,Cl,1,1,3,-1,92.0,76.0,86.8,81.4,181.0,10.45641644161714
Li2LiYbBr6,Li,Li,Yb,Br,1,1,3,-1,92.0,76.0,86.8,81.4,196.0,10.640691625892323
Li2LiYbI6,Li,Li,Yb,I,1,1,3,-1,92.0,76.0,86.8,81.4,220.00000000000003,10.93553192073262
Li2LiLuF6,Li,Li,Lu,F,1,1,3,-1,92.0,76.0,86.1,81.05,133.0,9.598356059228246
Li2LiLuCl6,Li,Li,Lu,Cl,1,1,3,-1,92.0,76.0,86.1,81.05,181.0,10.19058307958605
Li2LiLuBr6,Li,Li,Lu,Br,1,1,3,-1,92.0,76.0,86.1,81.05,196.0,10.375654023447865
Li2LiLuI6,Li,Li,Lu,I,1,1,3,-1,92.0,76.0,86.1,81.05,220.00000000000003,10.671767533626767
Li2LiTaF6,Li,Li,Ta,F,1,1,3,-1,92.0,76.0,72.0,74.0,133.0,6.507490893726531
Li2LiTaCl6,Li,Li,Ta,Cl,1,1,3,-1,92.0,76.0,72.0,74.0,181.0,7.156139542375179
Li2LiTaBr6,Li,Li,Ta,Br,1,1,3,-1,92.0,76.0,72.0,74.0,196.0,7.3588422450778825
Li2LiTaI6,Li,Li,Ta,I,1,1,3,-1,92.0,76.0,72.0,74.0,220.00000000000003,7.683166569402207
Li2LiIrF6,Li,Li,Ir,F,1,1,3,-1,92.0,76.0,68.0,72.0,133.0,6.060036209285919
Li2LiIrCl6,Li,Li,Ir,Cl,1,1,3,-1,92.0,76.0,68.0,72.0,181.0,6.726702875952585
Li2LiIrBr6,Li,Li,Ir,Br,1,1,3,-1,92.0,76.0,68.0,72.0,196.0,6.935036209285919
Li2LiIrI6,Li,Li,Ir,I,1,1,3,-1,92.0,76.0,68.0,72.0,220.00000000000003,7.2683695426192525
Li2LiAuF6,Li,Li,Au,F,1,1,3,-1,92.0,76.0,85.0,80.5,133.0,9.21088898666476
Li2LiAuCl6,Li,Li,Au,Cl,1,1,3,-1,92.0,76.0,85.0,80.5,181.0,9.807162278590225
Li2LiAuBr6,Li,Li,Au,Br,1,1,3,-1,92.0,76.0,85.0,80.5,196.0,9.993497682316933
Li2LiAuI6,Li,Li,Au,I,1,1,3,-1,92.0,76.0,85.0,80.5,220.00000000000003,10.291634328279667
Li2LiTlF6,Li,Li,Tl,F,1,1,3,-1,92.0,76.0,88.5,82.25,133.0,10.601749348553561
Li2LiTlCl6,Li,Li,Tl,Cl,1,1,3,-1,92.0,76.0,88.5,82.25,181.0,11.185335974693379
Li2LiTlBr6,Li,Li,Tl,Br,1,1,3,-1,92.0,76.0,88.5,82.25,196.0,11.367706795362071
Li2LiTlI6,Li,Li,Tl,I,1,1,3,-1,92.0,76.0,88.5,82.25,220.00000000000003,11.659500108431981
Li2LiBiF6,Li,Li,Bi,F,1,1,3,-1,92.0,76.0,103.0,89.5,133.0,37.797640071228436
Li2LiBiCl6,Li,Li,Bi,Cl,1,1,3,-1,92.0,76.0,103.0,89.5,181.0,38.333952920390445
Li2LiBiBr6,Li,Li,Bi,Br,1,1,3,-1,92.0,76.0,103.0,89.5,196.0,38.50155068575357
Li2LiBiI6,Li,Li,Bi,I,1,1,3,-1,92.0,76.0,103.0,89.5,220.00000000000003,38.76970711033458
Li2LiPaF6,Li,Li,Pa,F,1,1,3,-1,92.0,76.0,104.0,90.0,133.0,46.98701662672396
Li2LiPaCl6,Li,Li,Pa,Cl,1,1,3,-1,92.0,76.0,104.0,90.0,181.0,47.520349960057295
Li2LiPaBr6,Li,Li,Pa,Br,1,1,3,-1,92.0,76.0,104.0,90.0,196.0,47.68701662672396
Li2LiPaI6,Li,Li,Pa,I,1,1,3,-1,92.0,76.0,104.0,90.0,220.00000000000003,47.953683293390625
Li2LiUF6,Li,Li,U,F,1,1,3,-1,92.0,76.0,102.49999999999999,89.25,133.0,34.45754088355134
Li2LiUCl6,Li,Li,U,Cl,1,1,3,-1,92.0,76.0,102.49999999999999,89.25,181.0,34.99535600960176
Li2LiUBr6,Li,Li,U,Br,1,1,3,-1,92.0,76.0,102.49999999999999,89.25,196.0,35.16342323649251
Li2LiUI6,Li,Li,U,I,1,1,3,-1,92.0,76.0,102.49999999999999,89.25,220.00000000000003,35.43233079951772
Li2LiNpF6,Li,Li,Np,F,1,1,3,-1,92.0,76.0,101.0,88.5,133.0,27.304953245375764
Li2LiNpCl6,Li,Li,Np,Cl,1,1,3,-1,92.0,76.0,101.0,88.5,181.0,27.847326126731694
Li2LiNpBr6,Li,Li,Np,Br,1,1,3,-1,92.0,76.0,101.0,88.5,196.0,28.016817652155424
Li2LiNpI6,Li,Li,Np,I,1,1,3,-1,92.0,76.0,101.0,88.5,220.00000000000003,28.28800409283339
Li2LiPuF6,Li,Li,Pu,F,1,1,3,-1,92.0,76.0,100.0,88.0,133.0,24.03021834518684
Li2LiPuCl6,Li,Li,Pu,Cl,1,1,3,-1,92.0,76.0,100.0,88.0,181.0,24.575672890641385
Li2LiPuBr6,Li,Li,Pu,Br,1,1,3,-1,92.0,76.0,100.0,88.0,196.0,24.74612743609593
Li2LiPuI6,Li,Li,Pu,I,1,1,3,-1,92.0,76.0,100.0,88.0,220.00000000000003,25.018854708823202
Li2LiAmF6,Li,Li,Am,F,1,1,3,-1,92.0,76.0,97.5,86.75,133.0,18.582017555006274
Li2LiAmCl6,Li,Li,Am,Cl,1,1,3,-1,92.0,76.0,97.5,86.75,181.0,19.135331676043737
Li2LiAmBr6,Li,Li,Am,Br,1,1,3,-1,92.0,76.0,97.5,86.75,196.0,19.308242338867945
Li2LiAmI6,Li,Li,Am,I,1,1,3,-1,92.0,76.0,97.5,86.75,220.00000000000003,19.58489939938668
Li2LiCmF6,Li,Li,Cm,F,1,1,3,-1,92.0,76.0,97.0,86.5,133.0,17.79117359060756
Li2LiCmCl6,Li,Li,Cm,Cl,1,1,3,-1,92.0,76.0,97.0,86.5,181.0,18.34608688540525
Li2LiCmBr6,Li,Li,Cm,Br,1,1,3,-1,92.0,76.0,97.0,86.5,196.0,18.519497290029527
Li2LiCmI6,Li,Li,Cm,I,1,1,3,-1,92.0,76.0,97.0,86.5,220.00000000000003,18.79695393742837
Li2LiBkF6,Li,Li,Bk,F,1,1,3,-1,92.0,76.0,96.0,86.0,133.0,16.408716930676515
Li2LiBkCl6,Li,Li,Bk,Cl,1,1,3,-1,92.0,76.0,96.0,86.0,181.0,16.966856465560237
Li2LiBkBr6,Li,Li,Bk,Br,1,1,3,-1,92.0,76.0,96.0,86.0,196.0,17.1412750702114
