Cs2AsCsCl6,Cs,As,Cs,Cl,1,3,1,-1,188.0,57.99999999999999,167.0,112.5,181.0,3.8633148910112967
Cs2AsCsBr6,Cs,As,Cs,Br,1,3,1,-1,188.0,57.99999999999999,167.0,112.5,196.0,3.9966482243446304
Cs2YCsF6,Cs,Y,Cs,F,1,3,1,-1,188.0,90.0,167.0,128.5,133.0,3.8799204035753743
Cs2NbCsF6,Cs,Nb,Cs,F,1,3,1,-1,188.0,72.0,167.0,119.5,133.0,3.5849038507579536
Cs2NbCsCl6,Cs,Nb,Cs,Cl,1,3,1,-1,188.0,72.0,167.0,119.5,181.0,3.9865774909253178
Cs2NbCsBr6,Cs,Nb,Cs,Br,1,3,1,-1,188.0,72.0,167.0,119.5,196.0,4.112100503477619
Cs2MoCsF6,Cs,Mo,Cs,F,1,3,1,-1,188.0,69.0,167.0,118.0,133.0,3.547827686631373
Cs2MoCsCl6,Cs,Mo,Cs,Cl,1,3,1,-1,188.0,69.0,167.0,118.0,181.0,3.954607347648322
Cs2MoCsBr6,Cs,Mo,Cs,Br,1,3,1,-1,188.0,69.0,167.0,118.0,196.0,4.081725991716119
Cs2RuCsF6,Cs,Ru,Cs,F,1,3,1,-1,188.0,68.0,167.0,117.5,133.0,3.5361439259921306
Cs2RuCsCl6,Cs,Ru,Cs,Cl,1,3,1,-1,188.0,68.0,167.0,117.5,181.0,3.944654564290003
Cs2RuCsBr6,Cs,Ru,Cs,Br,1,3,1,-1,188.0,68.0,167.0,117.5,196.0,4.072314138758088
Cs2RhCsF6,Cs,Rh,Cs,F,1,3,1,-1,188.0,66.5,167.0,116.75,133.0,3.519233500011736
Cs2RhCsCl6,Cs,Rh,Cs,Cl,1,3,1,-1,188.0,66.5,167.0,116.75,181.0,3.9303684036519924
Cs2RhCsBr6,Cs,Rh,Cs,Br,1,3,1,-1,188.0,66.5,167.0,116.75,196.0,4.058848061039573
Cs2PdCsF6,Cs,Pd,Cs,F,1,3,1,-1,188.0,76.0,167.0,121.5,133.0,3.6392708626079386
Cs2PdCsCl6,Cs,Pd,Cs,Cl,1,3,1,-1,188.0,76.0,167.0,121.5,181.0,4.034332591003
Cs2PdCsBr6,Cs,Pd,Cs,Br,1,3,1,-1,188.0,76.0,167.0,121.5,196.0,4.157789381126458
Cs2AgCsF6,Cs,Ag,Cs,F,1,3,1,-1,188.0,75.0,167.0,121.0,133.0,3.625132957231333
Cs2AgCsCl6,Cs,Ag,Cs,Cl,1,3,1,-1,188.0,75.0,167.0,121.0,181.0,4.021827172107366
Cs2AgCsBr6,Cs,Ag,Cs,Br,1,3,1,-1,188.0,75.0,167.0,121.0,196.0,4.145794114256127
Cs2InCsF6,Cs,In,Cs,F,1,3,1,-1,188.0,80.0,167.0,123.5,133.0,3.6996367461527466
Cs2InCsCl6,Cs,In,Cs,Cl,1,3,1,-1,188.0,80.0,167.0,123.5,181.0,4.088300713764083
Cs2SbCsF6,Cs,Sb,Cs,F,1,3,1,-1,188.0,76.0,167.0,121.5,133.0,3.6392708626079386
Cs2SbCsCl6,Cs,Sb,Cs,Cl,1,3,1,-1,188.0,76.0,167.0,121.5,181.0,4.034332591003
Cs2SbCsBr6,Cs,Sb,Cs,Br,1,3,1,-1,188.0,76.0,167.0,121.5,196.0,4.157789381126458
Cs2CsCeF6,Cs,Cs,Ce,F,1,1,3,-1,188.0,167.0,101.0,134.0,133.0,4.135998957911663
Cs2CsPrF6,Cs,Cs,Pr,F,1,1,3,-1,188.0,167.0,99.0,133.0,133.0,4.08426206276908
Cs2CsNdF6,Cs,Cs,Nd,F,1,1,3,-1,188.0,167.0,98.3,132.65,133.0,4.066734189748891
Cs2CsPmF6,Cs,Cs,Pm,F,1,1,3,-1,188.0,167.0,97.0,132.0,133.0,4.034954623558924
