Cs2SeBr6,Cs,Se,Vac,Br,1,4,0,-1,188.0,121.0,110.0,50.0,196.0,5.758980806629521,False
Cs2CrI6,Cs,Cr,Vac,I,1,4,0,-1,188.0,121.0,110.0,55.00000000000001,220.00000000000003,5.781024658259533,False
Cs2NiBr6,Cs,Ni,Vac,Br,1,4,0,-1,188.0,121.0,110.0,48.0,196.0,5.952179789449799,False
Cs2GeI6,Cs,Ge,Vac,I,1,4,0,-1,188.0,121.0,110.0,53.0,220.00000000000003,5.952483240057682,False
Cs2MnI6,Cs,Mn,Vac,I,1,4,0,-1,188.0,121.0,110.0,53.0,220.00000000000003,5.952483240057682,False
Cs2CoI6,Cs,Co,Vac,I,1,4,0,-1,188.0,121.0,110.0,53.0,220.00000000000003,5.952483240057682,False
Cs2SeI6,Cs,Se,Vac,I,1,4,0,-1,188.0,121.0,110.0,50.0,220.00000000000003,6.238980806629521,False
Cs2NiI6,Cs,Ni,Vac,I,1,4,0,-1,188.0,121.0,110.0,48.0,220.00000000000003,6.452179789449799,False
Cs2SiCl6,Cs,Si,Vac,Cl,1,4,0,-1,188.0,121.0,110.0,40.0,181.0,6.562034028369887,False
Cs2SiBr6,Cs,Si,Vac,Br,1,4,0,-1,188.0,121.0,110.0,40.0,196.0,6.937034028369887,False
Cs2SCl6,Cs,S,Vac,Cl,1,4,0,-1,188.0,121.0,110.0,37.0,181.0,7.017702968326313,False
Cs2SBr6,Cs,S,Vac,Br,1,4,0,-1,188.0,121.0,110.0,37.0,196.0,7.4231083737317185,False
Cs2SiI6,Cs,Si,Vac,I,1,4,0,-1,188.0,121.0,110.0,40.0,220.00000000000003,7.537034028369887,False
Cs2SI6,Cs,S,Vac,I,1,4,0,-1,188.0,121.0,110.0,37.0,220.00000000000003,8.071757022380368,False
Cs2CF6,Cs,C,Vac,F,1,4,0,-1,188.0,121.0,110.0,16.0,133.0,12.081452876911415,False
Cs2CCl6,Cs,C,Vac,Cl,1,4,0,-1,188.0,121.0,110.0,16.0,181.0,15.081452876911415,False
Cs2CBr6,Cs,C,Vac,Br,1,4,0,-1,188.0,121.0,110.0,16.0,196.0,16.018952876911417,False
Cs2CI6,Cs,C,Vac,I,1,4,0,-1,188.0,121.0,110.0,16.0,220.00000000000003,17.51895287691142,False
