comp,lattice_a_primitive,lattice_a_conventional,distance_B1_X,distance_B1_A,size_Oh_B1,distance_B2_X,distance_B2_A,size_Oh_B2,calc_oct_mismatch
1739_CsZnPtCl,7.037764712342705,9.952902304985836,2.51588527658721,4.309733118751216,5.031770553174421,2.4605658759057087,4.309733118751216,4.921131751811416,0.015282
1740_CsVMnCl,7.052034840351936,9.973083313553293,2.483265877177822,4.318471751797919,4.966531754355644,2.503275779598824,4.318471751797919,5.006551559197648,0.005528
1741_CsTlPmCl,8.039315459676459,11.369308955270142,3.008746011618644,4.923055189368929,6.017492023237289,2.675908466016427,4.923055189368929,5.351816932032852,0.091944
1742_CsTlCmCl,8.005700213768849,11.321769818605093,3.004474169242066,4.902470139355973,6.008948338484134,2.6564107400604806,4.902470139355973,5.312821480120959,0.09615
1743_CsFrTiCl,7.957079708752418,11.253010041001426,3.2298994873184146,4.872696282274301,6.459798974636826,2.3966055331822984,4.872696282274301,4.7932110663646,0.230192
1744_CsSrNdCl,7.846782500389512,11.097026233042714,2.8039369801733347,4.805153312138662,5.60787396034667,2.744576136348022,4.805153312138662,5.489152272696042,0.016398
1745_CsTlAmCl,7.97314008726146,11.27572284610576,2.9775949345343893,4.88253121538008,5.955189869068779,2.6602664885184906,4.88253121538008,5.320532977036981,0.08766
1746_CsCuSbCl,7.259225112276124,10.266094606100248,2.470020436678178,4.445349363268607,4.940040873356357,2.663026866371946,4.445349363268607,5.326053732743891,0.053317
1747_CsCuPtCl,6.948779951700732,9.827058849641436,2.4773974029758605,4.2552413041370825,4.954794805951718,2.436132021844857,4.2552413041370825,4.872264043689717,0.011399
1748_CsVZnCl,7.010273973967992,9.914024529936668,2.481075931285577,4.292898548333616,4.962151862571153,2.475936333682757,4.292898548333616,4.951872667365516,0.00142
1750_CsGePtCl,7.145591616336907,10.10539257500314,2.5732707801340933,4.3757633425836815,5.146541560268187,2.479425507367477,4.3757633425836815,4.958851014734953,0.025924
1749_CsAuNCl,6.89036337635362,9.74444533651816,2.501834097178568,4.219468603606765,5.003668194357136,2.370388571080512,4.219468603606765,4.740777142161023,0.036311
1751_CsRbSmCl,8.086441135599655,11.435954725296725,3.057175329185144,4.951913654317828,6.114350658370289,2.6608020334632183,4.951913654317828,5.321604066926436,0.109495
1752_CsPdGdCl,7.394237312116869,10.457030690200856,2.595909482917466,4.528027112933732,5.1918189658349325,2.632605862182962,4.528027112933732,5.265211724365924,0.010137
1753_CsCaRaCl,8.057647723583099,11.395234691515917,2.6780156603831458,4.934281362469256,5.356031320766294,3.019601685374811,4.934281362469256,6.039203370749619,0.094361
1754_CsFrRuCl,7.822772560139384,11.063071049909215,3.1966072947975794,4.790450286546781,6.393214589595157,2.334928230157028,4.790450286546781,4.669856460314058,0.238033
1755_CsNdPbCl,7.975970371065624,11.279725471846971,2.7166256709122703,4.884264403166946,5.433251341824543,2.9232370650112163,4.884264403166946,5.84647413002243,0.057075
1756_CsFrIrCl,7.808669616981626,11.043126476426137,3.1900691542239024,4.781814032894785,6.380138308447805,2.331494083989166,4.781814032894785,4.662988167978332,0.237175
1757_CsTlNdCl,8.069128223957884,11.411470570848763,3.009284594426888,4.94131170444677,6.018569188853776,2.6964506909974952,4.94131170444677,5.39290138199499,0.086418
1758_CsTbVacCl,7.343600540049434,10.385419480388297,2.6105134839596404,4.497018549487024,5.221026967919278,,,5.164392512469017,0.007822
1759_CsMgPtCl,7.100346118822555,10.041405778782025,2.533517226486789,4.348056247066549,5.067034452973578,2.4871856629042237,4.348056247066549,4.974371325808447,0.012799
1760_CsLiPdCl,7.069757561258953,9.99814702582215,2.597102409680117,4.3293246575669055,5.194204819360232,2.4019711032309576,4.3293246575669055,4.803942206461917,0.053904
1761_CsVGeCl,7.194210249100598,10.17414970484159,2.457887446881398,4.405536053149382,4.915774893762793,2.6291874055393967,4.405536053149382,5.258374811078796,0.04732
1762_CsBeDyCl,7.32224286337432,10.355215164373568,2.5489713336713216,4.483939697000681,5.097942667342642,2.628636248515462,4.483939697000681,5.257272497030926,0.022007
1764_CsLiSbCl,7.352961814335991,10.398658321445438,2.563198533369582,4.502751135823099,5.1263970667391625,2.636130627353137,4.502751135823099,5.272261254706276,0.020147
1765_CsRbPmCl,8.108764987766302,11.467525419795209,3.057844382272563,4.96558416604323,6.115688764545129,2.675918327625041,4.96558416604323,5.3518366552500805,0.105504
1766_CsTlPrCl,8.099268255743599,11.45409501257048,3.0098858804925435,4.959768629123337,6.019771760985087,2.717161625792696,4.959768629123337,5.434323251585392,0.080863
1767_CsAuAcCl,7.779853675330547,11.00237458093063,2.6824209174885087,4.764167944519047,5.364841834977019,2.818766372976806,4.764167944519047,5.637532745953611,0.037664
1768_CsRbCmCl,8.07939811775481,11.425994393940508,3.0552656874849724,4.947600704325531,6.110531374969944,2.6577315094852816,4.947600704325531,5.315463018970564,0.109816
1769_CsFrMoCl,7.976856862216243,11.280979159655102,3.222660992647004,4.884807265912073,6.44532198529401,2.417828587180546,4.884807265912073,4.835657174361092,0.222329
1770_CsCuScCl,7.091852463097607,10.029393935661677,2.5203183300035183,4.342854966422301,5.040636660007035,2.494378637827319,4.342854966422301,4.988757275654641,0.007166
1771_CsCrMnCl,7.063555940586087,9.989376609757889,2.4958878390057224,4.325526956010201,4.991775678011444,2.498800465873222,4.325526956010201,4.997600931746445,0.000805
1772_CsPdTbCl,7.377655760988712,10.433580835710234,2.597234687806978,4.517873028081768,5.194469375613957,2.61955573004814,4.517873028081768,5.239111460096279,0.006166
1773_CsRbAmCl,8.076635516530926,11.422087485822264,3.052527513733088,4.945908963485205,6.105055027466174,2.658516229178044,4.945908963485205,5.317032458356088,0.108843
1775_CsMgVCl,7.058033942712387,9.981567325473506,2.5161344912125605,4.322145436722376,5.032268982425121,2.4746491715241925,4.322145436722376,4.949298343048385,0.01146
1774_CsLiAgCl,7.123876108161028,10.074682208826989,2.545942396922417,4.362465363949646,5.091884793844836,2.4913987074910766,4.362465363949646,4.982797414982152,0.015067
1776_CsTlPuCl,7.995762373782954,11.307715590516349,2.995629274683268,4.896384480078256,5.991258549366533,2.658228520574906,4.896384480078256,5.316457041149813,0.093205
1777_CsYbRaCl,7.995751648810605,11.307700423114994,2.5835073887700446,4.896377912400816,5.167014777540088,3.0703428227874525,4.896377912400816,6.140685645574907,0.134485
1778_CsNdAmCl,7.743930052451965,10.951570906246165,2.735792156713325,4.742169308077872,5.471584313426648,2.7399932964097564,4.742169308077872,5.479986592819515,0.001161
1779_CsHgRaCl,7.98679597565553,11.295035188678904,2.641216408472681,4.890893705017546,5.282432816945365,3.0063011858667714,4.890893705017546,6.01260237173354,0.100852
1780_CsKAcCl,8.165537735135283,11.547814209097602,2.95195884236027,5.000350231630715,5.90391768472054,2.8219482621885312,5.000350231630715,5.643896524377063,0.035915
1781_CsLiScCl,7.174111582658281,10.14572589817325,2.59189912328352,4.393228183825863,5.18379824656704,2.480963825803105,4.393228183825863,4.96192765160621,0.030645
1782_CsCrZnCl,7.016707096386697,9.923122338909607,2.462724650889548,4.296838015178288,4.925449301779095,2.4988365185652555,4.296838015178288,4.997673037130513,0.009976
1784_CsCoPtCl,6.913377724911204,9.776992540377478,2.40454971139646,4.233561956288924,4.809099422792919,2.4839465587922795,4.233561956288924,4.967893117584557,0.021933
1783_CsRbNdCl,8.140181264932849,11.511954745043411,3.059499393160216,4.984822628212203,6.118998786320432,2.696477979361489,4.984822628212203,5.392955958722979,0.100282
1785_CsCrGeCl,7.190570488555899,10.169002306115484,2.451380530578916,4.4033071641192745,4.90276106115783,2.6331206224788257,4.4033071641192745,5.266241244957654,0.050204
1788_CsTmRaCl,8.009435958943397,11.327052960096507,2.594627300545264,4.90475780672765,5.189254601090531,3.0688991795029903,4.90475780672765,6.137798359005978,0.131014
1789_CsRbPrCl,8.17104696505378,11.555605436766577,3.0605411468003414,5.0037239321747125,6.121082293600683,2.717261571582945,5.0037239321747125,5.434523143165891,0.094829
1790_CsTlNpCl,8.024592994288168,11.348488245046452,3.004380623101122,4.914039557379655,6.008761246202244,2.669863499422104,4.914039557379655,5.339726998844208,0.092408
1792_CsTlCeCl,8.134886554115562,11.504466893196762,3.0108743489574543,4.981580293252716,6.021748697914907,2.7413590976409266,4.981580293252716,5.482718195281854,0.074452
1791_CsNdSmCl,7.6701823301343,10.847275877150397,2.7341912612618824,4.697008235735185,5.468382522523763,2.689446677313315,4.697008235735185,5.378893354626632,0.01236
1793_CsPdHoCl,7.347708406775163,10.391228881224242,2.599725089847324,4.499534093839372,5.199450179694645,2.5958893507647973,4.499534093839372,5.191778701529598,0.00106
1794_CsCuNbCl,7.062949810651497,9.98851941258383,2.509919545773344,4.325155778745808,5.019839091546688,2.4843401605185718,4.325155778745808,4.968680321037142,0.007066
1795_CsNiPtCl,6.882834468460111,9.7337978528653,2.403089957869443,4.214858107941887,4.806179915738887,2.463808968563208,4.214858107941887,4.927617937126414,0.016773
1796_CsPdYCl,7.363749775200585,10.413914802010495,2.5977611341847355,4.509357385693942,5.195522268369472,2.609196266820513,4.509357385693942,5.218392533641025,0.003159
1797_CsCuTaCl,7.053494724941783,9.975147902139753,2.51620240571705,4.319365744880038,5.0324048114340965,2.471371545352825,4.319365744880038,4.942743090705656,0.012384
1798_CsMnZnCl,7.055786007664356,9.978388265241248,2.5109526869540213,4.320768863261727,5.021905373908041,2.478241445666602,4.320768863261727,4.956482891333205,0.009036
1799_CsVCoCl,6.924166300758282,9.792249890659106,2.4298135340818448,4.240168582758088,4.8596270681636895,2.466311411247708,4.240168582758088,4.932622822495414,0.010082
1800_CsMgCrCl,7.076700282622101,10.00796551653369,2.525960273995974,4.333576188758413,5.05192054799195,2.4780224842708707,4.333576188758413,4.95604496854174,0.013242
1801_CsVFeCl,6.966545959838403,9.85218377929896,2.4416141924973784,4.2661207178129406,4.883228384994755,2.4844776971521023,4.2661207178129406,4.968955394304206,0.011841
1802_CsFrNbCl,8.03376766639556,11.361463190771053,3.227099430310961,4.919657873684768,6.454198860621921,2.4536321650745645,4.919657873684768,4.90726433014913,0.213665
1803_CsBaEuCl,7.985249957798551,11.292848789257896,2.9716320178254385,4.889946966296839,5.943264035650877,2.6747923768035093,4.889946966296839,5.349584753607019,0.082
1804_CsFrTaCl,8.013927247707402,11.3334046015791,3.2266453103255,4.9075081481674765,6.453290620651001,2.4400569904640497,4.9075081481674765,4.880113980928099,0.21729
1805_CsRbPuCl,8.083545409991796,11.43185955086918,3.0540426013986988,4.950140391774236,6.108085202797399,2.6618871740358907,4.950140391774236,5.32377434807178,0.10833
1806_CsBeTmCl,7.29142414838245,10.311630919657157,2.5624145032301424,4.465067165436095,5.124829006460285,2.593400956598435,4.465067165436095,5.18680191319687,0.00856
1807_CsLiNbCl,7.14217945145753,10.10056704515367,2.5797447676593057,4.373673826865501,5.159489535318614,2.4705387549175297,4.373673826865501,4.941077509835057,0.030167
1808_CsLiTaCl,7.130908643623403,10.08462771585575,2.583115090446197,4.366771894819858,5.166230180892398,2.459198767481677,4.366771894819858,4.918397534963352,0.034231
1810_CsMnGeCl,7.249232931219445,10.251963528132205,2.489969508336837,4.439230427017015,4.979939016673673,2.6360122557292653,4.439230427017015,5.272024511458532,0.040343
1811_CsVNiCl,6.917103001082583,9.782260876462626,2.424092828217135,4.235843212731632,4.848185656434269,2.467037610014178,4.235843212731632,4.934075220028357,0.011863
1813_CsTlUCl,8.0682191257593,11.4101849118468,3.0110908276471964,4.940754997768617,6.022181655294393,2.694001628276204,4.940754997768617,5.388003256552406,0.087594
1815_CsGeSrF,6.519900577958021,9.220531822672417,2.231449506842078,3.992607397418572,4.462899013684155,2.3788164044941293,3.992607397418572,4.75763280898826,0.055401
1816_CsNiSmF,6.304096439952998,8.915338683889475,2.226410121373016,3.860454891795204,4.452820242746032,2.231259220571721,3.860454891795204,4.462518441143443,0.001823
1817_CsZnEuF,6.494645815671964,9.184816195332964,2.383763116099945,3.9771420771245407,4.767526232199889,2.208644981566537,3.9771420771245407,4.417289963133075,0.065834
1818_CsAgSbF,6.510221095949023,9.206842967938542,2.416912078849161,3.986679949444448,4.833824157698323,2.18650940512011,3.986679949444448,4.373018810240219,0.086618
1819_CsCuSrF,6.271679949054836,8.869494842816751,2.047750438219341,3.8406039263071854,4.095500876438681,2.386996983189034,3.8406039263071854,4.773993966378071,0.127536
1820_CsTaHgF,6.924532798250175,9.792768196382715,1.9788485496693813,4.240393015719875,3.957697099338765,2.9175355485219763,4.240393015719875,5.83507109704395,0.35289
1821_CsNbHgF,6.907810864321273,9.769119810631356,1.9746724705581744,4.23015296431029,3.949344941116352,2.909887434757503,4.23015296431029,5.819774869515003,0.351585
1822_CsMgPbF,6.294586516062647,8.901889620546605,2.0158149415882303,3.854631276539189,4.0316298831764605,2.435129868685072,3.854631276539189,4.870259737370144,0.157637
1823_CsNaErF,6.329088250402178,8.950682441174964,2.332991915473624,3.875759187632416,4.665983830947247,2.142349305113858,3.875759187632416,4.284698610227717,0.07167
1825_CsAlKF,6.254571549969671,8.84529991280002,1.8335304722485064,3.830127214288548,3.667060944497012,2.589119484151503,3.830127214288548,5.178238968303007,0.284056
1827_CsCoSmF,6.283690635987917,8.886480519170933,2.2074834748958923,3.847958939918777,4.414966949791783,2.235756784689575,3.847958939918777,4.47151356937915,0.010629
1828_CsAlAuF,6.157082254173104,8.707429228498311,1.834594326994802,3.7704274567673366,3.669188653989601,2.5191202872543546,3.7704274567673366,5.038240574508709,0.257341
1829_CsNaTlF,6.358637515512618,8.992471412652307,2.3154212773170686,3.893854343081118,4.630842554634136,2.180814429009085,3.893854343081118,4.361628858018171,0.050604
1831_CsNaYF,6.36858166303232,9.006534560940906,2.337784158520286,3.8999438649186753,4.675568317040569,2.165483121950168,3.8999438649186753,4.330966243900337,0.064775
1832_CsCuPbF,6.291521403619376,8.897554896959132,2.063867359003845,3.852754286166621,4.127734718007688,2.3849100894757207,3.852754286166621,4.769820178951443,0.120693
1833_CsGePbF,6.55560994375321,9.271032492083712,2.2156924602389587,4.014474828727724,4.431384920477915,2.419823785802897,4.014474828727724,4.839647571605798,0.076741
1834_CsMnEuF,6.362385487703005,8.997771845755349,2.256416975061612,3.896149497940265,4.512833950123221,2.2424689478160627,3.896149497940265,4.484937895632127,0.005244
1835_CsZnSrF,6.295039111404023,8.902529687016646,2.0619147533817017,3.854908433450772,4.123829506763406,2.389350090126621,3.854908433450772,4.7787001802532405,0.123096
1836_CsKCuF,6.302726581683798,8.913401411746642,2.5414115060077678,3.859616028350336,5.082823012015537,1.915289199865554,3.859616028350336,3.830578399731107,0.235384
1837_CsNaHoF,6.341906774124654,8.96881057127289,2.3304551429438742,3.883608898226373,4.6609102858877485,2.1539501426925707,3.883608898226373,4.307900285385141,0.066355
1838_CsNaTmF,6.328857427860962,8.950356008806674,2.345060353082901,3.8756178382706383,4.690120706165797,2.130117651320436,3.8756178382706383,4.260235302640876,0.080806
1839_CsNiAmF,6.283775159704304,8.886600053756988,2.121615436214211,3.848010699912855,4.243230872428422,2.321684590664283,3.848010699912855,4.643369181328568,0.075214
1840_CsGeEuF,6.630675768615934,9.3771915996753,2.4789020106362862,4.060443070736423,4.957804021272571,2.2096937892013626,4.060443070736423,4.419387578402729,0.101206
1841_CsPtNpF,6.646756275147379,9.3999328701019,2.5184905170166925,4.070290329688308,5.036981034033383,2.1814759180342573,4.070290329688308,4.362951836068517,0.126697
1842_CsAgAgF,6.2134338684590364,4.393561222841547,2.196776971819351,3.804935632063003,4.393553943638702,2.196784251022196,3.804935632063003,4.393568502044391,3e-06
1843_CsMgSrF,6.254903679634184,8.84576961507604,2.022889531470037,3.830330601340173,4.045779062940075,2.3999952760679832,3.830330601340173,4.799990552135967,0.141769
1844_CsScAgF,6.311446690892707,8.925733508455258,2.022182363586994,3.864955982866129,4.044364727173991,2.4406843906406337,3.864955982866129,4.8813687812812665,0.157332
1845_CsMnSrF,6.3744298584354775,9.01480515819546,2.122332172856546,3.903525138582132,4.2446643457130895,2.3850704062411845,3.903525138582132,4.770140812482371,0.098774
1846_CsMgAmF,6.283327087867991,8.885966384489157,2.0194803991372314,3.847736313071085,4.038960798274462,2.423502793107347,3.847736313071085,4.847005586214695,0.151888
1847_CsBeRaF,6.233411572924059,8.81537518628261,1.8049676033440816,3.817169427605859,3.609935206688165,2.6027199897972224,3.817169427605859,5.205439979594444,0.299907
1848_CsTiDyF,6.285748461142259,8.889390723413195,2.2551467862805765,3.8492190953207777,4.510293572561153,2.189548575426021,3.8492190953207777,4.379097150852042,0.024661
1849_CsZnPbF,6.341617241561355,8.968401110395124,2.05643399203936,3.883431596465373,4.112867984078722,2.427766563158202,3.883431596465373,4.855533126316402,0.139599
1850_CsNaDyF,6.355276801472892,8.987718645278068,2.3275610820738217,3.891796334438933,4.655122164147641,2.1662982405652125,3.891796334438933,4.332596481130427,0.060625
1851_CsVNpF,6.367561762857108,9.005092204280857,2.1383471030262404,3.899319306164215,4.276694206052482,2.364198999114188,3.899319306164215,4.728397998228375,0.084907
1852_CsCuAcF,6.532844455347028,9.23883722962564,2.2440615113662927,4.0005338711426255,4.488123022732587,2.375357103446528,4.0005338711426255,4.750714206893054,0.049359
1853_CsTiTmF,6.248343339605841,8.836491893234179,2.2761992269738487,3.826313229938024,4.552398453947701,2.14204671964324,3.826313229938024,4.284093439286477,0.050433
1854_CsMgEuF,6.206462455596321,8.77726337906374,2.036437351232013,3.8006665309880208,4.07287470246403,2.3521943382998565,3.8006665309880208,4.704388676599711,0.118706
1855_CsAgCdF,6.284294486355964,8.887334492551068,2.2279887511608143,3.8483287212394535,4.455977502321629,2.2156784951147195,3.8483287212394535,4.431356990229439,0.004628
1856_CsCrEuF,6.448001190918057,9.118850734394185,2.3450881457287887,3.9485781946518745,4.690176291457577,2.214337221468304,3.9485781946518745,4.428674442936607,0.049154
1857_CsScHgF,6.48793682924981,9.175328255744976,2.0175500171400182,3.973033678768156,4.035100034280034,2.5701141107324696,3.973033678768156,5.140228221464942,0.207731
1858_CsNaYbF,6.303766594451195,8.914872211907339,2.339177233179472,3.8602529035018622,4.678354466358944,2.1182588727741978,3.8602529035018622,4.236517745548395,0.083052
1859_CsCoPbF,6.310635387764566,8.924586152568246,2.036830607508381,3.864459163193461,4.073661215016763,2.4254624687757405,3.8644591631934606,4.850924937551481,0.146102
1860_CsFePbF,6.362094949564264,8.997360962779153,2.0672940276923564,3.895971580392581,4.134588055384711,2.43138645369722,3.895971580392581,4.862772907394442,0.136877
1861_CsCaAgF,6.312651668995726,8.92743760483091,2.237437069339045,3.8656938782420354,4.474874138678091,2.226281733076409,3.8656938782420354,4.452563466152819,0.004194
1862_CsMnPbF,6.408525152870062,9.063023185997954,2.103524511729347,3.924404157080804,4.207049023458694,2.42798708126963,3.924404157080804,4.855974162539261,0.121978
1863_CsAgHgF,6.349424868775547,8.979442762691388,2.2161636194744414,3.888212772159532,4.432327238948883,2.2735577618712526,3.888212772159532,4.547115523742505,0.021577
1864_CsGeAmF,6.554417647092588,9.269346329975887,2.261697099638683,4.013744699117586,4.523394199277368,2.3729760653492606,4.013744699117586,4.745952130698521,0.041834
1865_CsTeVacF,6.559769706892533,9.276915285531604,2.078466856185174,4.017022153013268,4.15693371237035,,,5.119981573161253,0.181024
1866_CsPTlF,6.532382367716692,9.238183739031816,1.972080596268488,4.000250901414932,3.944161192536976,2.64701127324742,4.000250901414932,5.2940225464948405,0.253733
1867_CsMgSmF,6.223104180115702,8.800798331580326,2.0313578178501066,3.810857464366133,4.062715635700211,2.3690413479400565,3.810857464366133,4.738082695880115,0.126949
1869_CsNaTbF,6.370152926957888,9.008756663694513,2.325017137485977,3.900906063635897,4.650034274971954,2.179361194361279,3.900906063635897,4.358722388722558,0.054758
1868_CsNaLuF,6.290614975368847,8.896273013833916,2.3421293089776807,3.852199214491061,4.684258617955361,2.1060071979392774,3.852199214491061,4.212014395878555,0.088768
1870_CsPoVacF,6.619694967646413,9.361662402018483,2.139584588389391,4.053718730900828,4.279169176778782,,,5.082493225239701,0.151001
1871_CsLiAcF,6.393931607505927,9.042384796220889,2.1376990707493397,3.915467472160731,4.275398141498679,2.383493327361104,3.915467472160731,4.766986654722209,0.092404
1872_CsNiPbF,6.280038186501116,8.881315175570814,2.0185578048438364,3.8457222805302886,4.037115609687672,2.422099782941572,3.8457222805302886,4.844199565883143,0.151708
1873_CsThVacF,6.697184310307087,9.471248881348584,2.2117754538950964,4.101171068406409,4.423550907790194,,,5.047697973558391,0.117321
1874_CsMoHgF,6.849812013906037,9.68709704977208,1.956427612141036,4.194636067013955,3.912855224282073,2.8871209127450044,4.194636067013955,5.774241825490009,0.349885
1875_CsTiYbF,6.250714889095231,8.839845770685912,2.289338423460886,3.827765501475215,4.578676846921771,2.13058446188207,3.827765501475215,4.261168923764141,0.059682
1876_CsCrSrF,6.345945220201742,8.97452179648602,2.1000863124604656,3.8860819312870256,4.200172624920933,2.387174585782544,3.8860819312870256,4.774349171565087,0.107928
1878_CsCoAuF,6.079347176608576,8.59749522753443,1.8841110462394275,3.722824637980145,3.768222092478854,2.414636567527789,3.722824637980145,4.829273135055578,0.199446
1877_CsCoSrF,6.273718119372704,8.872377250922707,2.047452394293288,3.841852045629103,4.094904788586575,2.3887362311680658,3.841852045629103,4.777472462336132,0.128302
1880_CsFeSrF,6.183454060706053,8.744724594961488,1.979554099830961,3.786576824167617,3.959108199661925,2.3928081976497824,3.786576824167617,4.785616395299563,0.155359
1881_CsSbHgF,6.856093359368903,9.695980213715616,2.0671643765983205,4.198482589834497,4.13432875319664,2.780825730259488,4.198482589834497,5.561651460518977,0.268294
1882_CsAsAuF,6.377665874498745,9.01938157600019,2.044973725473871,3.905506785620746,4.089947450947677,2.4647170625262245,3.905506785620746,4.929434125052514,0.157798
1883_CsAgInF,6.378116798129254,9.02001927831405,2.415574238543429,3.905782918822674,4.83114847708686,2.0944354006135963,3.905782918822674,4.188870801227191,0.120729
1884_CsCaCdF,6.344440081845995,8.972393209410075,2.243120355240745,3.885160226046058,4.48624071048149,2.243076249464292,3.885160226046058,4.486152498928585,1.7e-05
1885_CsGeSmF,6.650614716693283,9.40538953046574,2.474359369341781,4.072653132935763,4.948718738683564,2.228335395891089,4.072653132935763,4.456670791782177,0.09249
1886_CsPdHgF,6.323283919343227,8.942473877470892,2.081979939294248,3.872204775284262,4.163959878588498,2.389256999441198,3.872204775284262,4.778513998882394,0.115518
1887_CsZnAmF,6.334354629162112,8.958130225441856,2.08247619982681,3.878984172820934,4.164952399653619,2.396588912894118,3.878984172820934,4.793177825788237,0.118087
1888_CsNiAuF,6.074737036350849,8.590975504657512,1.951151627358402,3.7200015151616217,3.902303254716807,2.3443361249703543,3.7200015151616217,4.688672249940706,0.147814
1889_CsRuHgF,6.755814126609829,9.554163962723369,1.9291485466627856,4.137074351820118,3.858297093325572,2.8479334346988976,4.137074351820118,5.695866869397795,0.345408
1890_CsNbAgF,6.361386543359237,8.996359125116337,2.075113960966448,3.895537771959347,4.150227921932893,2.4230656015917207,3.895537771959347,4.846131203183444,0.130809
1891_CsAgTaF,7.213878332246598,10.201964574772544,3.189188708042141,4.417580245130965,6.378377416084282,1.9117935793441303,4.417580245130965,3.82358715868826,0.480224
1892_CsNiSrF,6.2451463516457535,8.83197066950228,2.025662463426848,3.824355482634015,4.051324926853695,2.390322871324292,3.824355482634015,4.780645742648584,0.13709
1893_CsIrHgF,6.767667553262851,9.570927239456664,1.9556115379338996,4.14433306357097,3.911223075867798,2.8298520817944333,4.14433306357097,5.659704163588866,0.328662
1894_CsNaAuF,6.282812903736237,8.885239218316473,2.314930283528492,3.8474214408819263,4.629860567056984,2.1276893256297447,3.8474214408819263,4.255378651259488,0.070391
1896_CsCrPbF,6.370145799901246,9.00874658451435,2.051743466706137,3.900901699222861,4.103486933412274,2.452629825551038,3.900901699222861,4.905259651102076,0.150709
1899_CsNaGdF,6.399249845920299,9.049905921114426,2.3304606799215897,3.918724214772152,4.660921359843179,2.1944922806356235,3.918724214772152,4.388984561271247,0.051116
1898_CsKCoF,6.244544806076764,8.831119955600228,2.5622206430595664,3.823987112708751,5.124441286119129,1.8533393347405476,3.823987112708751,3.706678669481098,0.266497
1900_CsFeEuF,6.29231230619708,8.898673402111038,2.222153085709623,3.853238613104528,4.444306171419247,2.227183615345896,3.853238613104528,4.454367230691791,0.001891
1903_CsCrNpF,6.436715446933891,9.102890282190309,2.2533537411602875,3.941667116119652,4.506707482320573,2.298091399934866,3.941667116119652,4.596182799869734,0.016819
1904_CsTiNpF,6.353324627401261,8.984957854229854,2.1439696058832256,3.8906008768477855,4.287939211766449,2.3485093212317016,3.8906008768477855,4.697018642463405,0.076895
1905_CsPRbF,6.55179087275156,9.265631510077514,1.980734938404068,4.012136134916348,3.961469876808137,2.6520808166346885,4.012136134916348,5.304161633269376,0.252386
1906_CsKNiF,6.277043191145134,8.877079612519141,2.5535276447277857,3.843888227929249,5.107055289455572,1.885012161531785,3.843888227929249,3.7700243230635695,0.251322
1907_CsKAsF,6.511311559421769,9.208385116170971,2.5456106100011926,3.9873477192172913,5.091221220002383,2.058581948084294,3.9873477192172913,4.11716389616859,0.183093
1908_CsZnSmF,6.515062427282925,9.21368964437089,2.379909444540308,3.9896446473054,4.759818889080616,2.2269353776451366,3.9896446473054,4.453870755290274,0.057509
1909_CsVEuF,6.365268092935803,9.00184846517054,2.267102859020312,3.897914725927823,4.534205718040624,2.233821373564957,3.897914725927823,4.467642747129915,0.012512
1910_CsNFrF,6.483744716105283,9.169399712480985,1.8181480472973224,3.9704665442311295,3.636296094594643,2.76655180894317,3.9704665442311295,5.533103617886342,0.356543
1911_CsMnAmF,6.394459940566876,9.043131972001133,2.1369489425925847,3.9157910087641232,4.273897885185169,2.3846170434079808,3.9157910087641232,4.7692340868159615,0.093108
1913_CsTiHgF,6.753851783460532,9.551388790427602,1.8745318707374112,4.135872666966112,3.74906374147482,2.901162524476389,4.135872666966112,5.80232504895278,0.385951
1914_CsCaTiF,6.201096542166321,8.769674831516515,2.2614633209337294,3.7973805935111593,4.522926641867456,2.1233740948245288,3.7973805935111593,4.246748189649058,0.051913
1915_CsCaPdF,6.262789192737361,8.856921414652824,2.243092050366582,3.8351594722058766,4.486184100733165,2.18536865695983,3.8351594722058766,4.370737313919659,0.021701
1916_CsNiEuF,6.285184956930301,8.888593808114189,2.231096760445194,3.848874020873976,4.462193520890391,2.2132001436119006,3.848874020873976,4.4264002872238,0.006728
1917_CsNaEuF,6.417463753488333,9.075664276220948,2.327484638654393,3.929877909713126,4.654969277308789,2.210347499456081,3.929877909713126,4.42069499891216,0.044037
1918_CsFeAuF,6.243933790585409,8.830255849205534,1.9548655168712656,3.823612943664062,3.9097310337425313,2.460262407731501,3.823612943664062,4.920524815463002,0.189999
1920_CsRhHgF,6.395961749647208,9.045255850770632,1.989974918793248,3.916710675248596,3.9799498375864935,2.532653006592068,3.916710675248596,5.065306013184138,0.204014
1921_CsLiThF,6.47089876845682,9.151232799094991,2.2734823236116526,3.962600039980821,4.546964647223304,2.302134075935845,3.962600039980821,4.604268151871689,0.010771
1922_CsVSrF,6.31470542776443,8.930342058335453,2.080752094507475,3.866951543501558,4.161504189014949,2.384418934660252,3.866951543501558,4.768837869320503,0.11416
1923_CsEuPtF,6.522182998108383,9.22375965220409,2.198009329773572,3.99400508860533,4.396018659547144,2.4138704963284727,3.99400508860533,4.8277409926569455,0.081151
1925_CsCdHgF,6.403052463871602,9.055283634993682,2.2258038823084254,3.921052833189012,4.45160776461685,2.3018379351884155,3.921052833189012,4.603675870376832,0.028584
1926_CsCdYbF,6.556887312202191,9.27283896386841,2.5232470173316983,4.015257053956107,5.046494034663397,2.1131724646025054,4.015257053956107,4.226344929205011,0.154163
