CsZnYbCl,Cs,Zn,2,Yb,2,Cl,1449
CsZnHgCl,Cs,Zn,2,Hg,2,Cl,1450
CsNiDyCl,Cs,Ni,2,Dy,2,Cl,1451
CsLiPuCl,Cs,Li,1,Pu,3,Cl,1452
CsCuTmCl,Cs,Cu,2,Tm,2,Cl,1453
CsGeTmCl,Cs,Ge,2,Tm,2,Cl,1454
CsCuPrCl,Cs,Cu,1,Pr,3,Cl,1455
CsRbScCl,Cs,Rb,1,Sc,3,Cl,1456
CsKTlCl,Cs,K,1,Tl,3,Cl,1457
CsKErCl,Cs,K,1,Er,3,Cl,1458
CsEuNpCl,Cs,Eu,2,Np,2,Cl,1459
CsVRaCl,Cs,V,2,Ra,2,Cl,1460
CsAuYCl,Cs,Au,1,Y,3,Cl,1461
CsAgAcCl,Cs,Ag,1,Ac,3,Cl,1462
CsRbAgCl,Cs,Rb,1,Ag,3,Cl,1463
CsAuHoCl,Cs,Au,1,Ho,3,Cl,1464
CsGeYbCl,Cs,Ge,2,Yb,2,Cl,1465
CsMgTmCl,Cs,Mg,2,Tm,2,Cl,1466
CsGeHgCl,Cs,Ge,2,Hg,2,Cl,1467
CsLiPrCl,Cs,Li,1,Pr,3,Cl,1468
CsCuHgCl,Cs,Cu,2,Hg,2,Cl,1469
CsCaMnCl,Cs,Ca,2,Mn,2,Cl,1470
CsCuYbCl,Cs,Cu,2,Yb,2,Cl,1471
CsCdPtCl,Cs,Cd,2,Pt,2,Cl,1472
CsAgFeCl,Cs,Ag,1,Fe,3,Cl,1473
CsLiNdCl,Cs,Li,1,Nd,3,Cl,1474
CsSrNpCl,Cs,Sr,2,Np,2,Cl,1475
CsKYCl,Cs,K,1,Y,3,Cl,1476
CsPtRaCl,Cs,Pt,2,Ra,2,Cl,1477
CsRbPdCl,Cs,Rb,1,Pd,3,Cl,1478
CsRbSbCl,Cs,Rb,1,Sb,3,Cl,1479
CsDyAmCl,Cs,Dy,2,Am,2,Cl,1480
CsCeVacCl,Cs,Ce,4,Vac,0,Cl,1481
CsNpVacCl,Cs,Np,4,Vac,0,Cl,1482
CsCuCmCl,Cs,Cu,1,Cm,3,Cl,1483
CsCuPmCl,Cs,Cu,1,Pm,3,Cl,1484
CsCaZnCl,Cs,Ca,2,Zn,2,Cl,1485
CsBeNdCl,Cs,Be,2,Nd,2,Cl,1486
CsMgYbCl,Cs,Mg,2,Yb,2,Cl,1487
CsVCdCl,Cs,V,2,Cd,2,Cl,1488
CsNaTaCl,Cs,Na,1,Ta,3,Cl,1489
CsAgPtCl,Cs,Ag,2,Pt,2,Cl,1490
CsNaNbCl,Cs,Na,1,Nb,3,Cl,1491
CsMgHgCl,Cs,Mg,2,Hg,2,Cl,1492
CsKHoCl,Cs,K,1,Ho,3,Cl,1493
CsAuDyCl,Cs,Au,1,Dy,3,Cl,1494
CsLiAmCl,Cs,Li,1,Am,3,Cl,1495
CsCaNdCl,Cs,Ca,2,Nd,2,Cl,1496
CsSmDyCl,Cs,Sm,2,Dy,2,Cl,1497
CsAgBaCl,Cs,Ag,2,Ba,2,Cl,1498
CsPbNpCl,Cs,Pb,2,Np,2,Cl,1499
CsCaCuCl,Cs,Ca,2,Cu,2,Cl,1500
CsCaGeCl,Cs,Ca,2,Ge,2,Cl,1501
CsLiCmCl,Cs,Li,1,Cm,3,Cl,1502
CsVAgCl,Cs,V,2,Ag,2,Cl,1503
CsLiPmCl,Cs,Li,1,Pm,3,Cl,1504
CsAgNiCl,Cs,Ag,1,Ni,3,Cl,1505
CsHgCuCl,Cs,Hg,1,Cu,3,Cl,1506
CsAgAsCl,Cs,Ag,1,As,3,Cl,1507
CsKDyCl,Cs,K,1,Dy,3,Cl,1508
CsCoTmCl,Cs,Co,2,Tm,2,Cl,1509
CsAgCoCl,Cs,Ag,1,Co,3,Cl,1510
CsAuTbCl,Cs,Au,1,Tb,3,Cl,1511
CsFeTmCl,Cs,Fe,2,Tm,2,Cl,1512
CsHgAlCl,Cs,Hg,1,Al,3,Cl,1513
CsMgCaCl,Cs,Mg,2,Ca,2,Cl,1514
CsNiTmCl,Cs,Ni,2,Tm,2,Cl,1515
CsTiPdCl,Cs,Ti,2,Pd,2,Cl,1516
CsPuVacCl,Cs,Pu,4,Vac,0,Cl,1517
CsTlInCl,Cs,Tl,1,In,3,Cl,1518
CsCdBaCl,Cs,Cd,2,Ba,2,Cl,1519
CsLiSmCl,Cs,Li,1,Sm,3,Cl,1520
CsCoYbCl,Cs,Co,2,Yb,2,Cl,1521
CsCoHgCl,Cs,Co,2,Hg,2,Cl,1522
CsKTbCl,Cs,K,1,Tb,3,Cl,1523
CsFeYbCl,Cs,Fe,2,Yb,2,Cl,1524
CsCrCdCl,Cs,Cr,2,Cd,2,Cl,1525
CsFeHgCl,Cs,Fe,2,Hg,2,Cl,1526
CsAuGdCl,Cs,Au,1,Gd,3,Cl,1527
CsNiYbCl,Cs,Ni,2,Yb,2,Cl,1528
CsNiHgCl,Cs,Ni,2,Hg,2,Cl,1529
CsNaMoCl,Cs,Na,1,Mo,3,Cl,1530
CsPdAcCl,Cs,Pd,1,Ac,3,Cl,1531
CsHgAcCl,Cs,Hg,1,Ac,3,Cl,1532
CsNpAmCl,Cs,Np,2,Am,2,Cl,1533
CsNdHgCl,Cs,Nd,2,Hg,2,Cl,1534
CsNdYbCl,Cs,Nd,2,Yb,2,Cl,1535
CsCuGdCl,Cs,Cu,1,Gd,3,Cl,1536
CsLiEuCl,Cs,Li,1,Eu,3,Cl,1537
CsCrAgCl,Cs,Cr,2,Ag,2,Cl,1538
CsAuEuCl,Cs,Au,1,Eu,3,Cl,1539
CsKGdCl,Cs,K,1,Gd,3,Cl,1540
CsPrVacCl,Cs,Pr,4,Vac,0,Cl,1541
CsAmVacCl,Cs,Am,4,Vac,0,Cl,1542
CsCmVacCl,Cs,Cm,4,Vac,0,Cl,1543
CsNaIrCl,Cs,Na,1,Ir,3,Cl,1544
CsMnCdCl,Cs,Mn,2,Cd,2,Cl,1545
CsNaRuCl,Cs,Na,1,Ru,3,Cl,1546
CsRbInCl,Cs,Rb,1,In,3,Cl,1547
CsSmNpCl,Cs,Sm,2,Np,2,Cl,1548
CsNdTmCl,Cs,Nd,2,Tm,2,Cl,1549
CsLiGdCl,Cs,Li,1,Gd,3,Cl,1550
CsCaCoCl,Cs,Ca,2,Co,2,Cl,1551
CsCaFeCl,Cs,Ca,2,Fe,2,Cl,1552
CsCuTbCl,Cs,Cu,1,Tb,3,Cl,1553
CsKEuCl,Cs,K,1,Eu,3,Cl,1554
CsAuSmCl,Cs,Au,1,Sm,3,Cl,1555
CsZnCdCl,Cs,Zn,2,Cd,2,Cl,1556
CsAgCuCl,Cs,Ag,1,Cu,3,Cl,1557
CsMnAgCl,Cs,Mn,2,Ag,2,Cl,1558
CsCaNiCl,Cs,Ca,2,Ni,2,Cl,1559
CsNaTiCl,Cs,Na,1,Ti,3,Cl,1560
CsNaRhCl,Cs,Na,1,Rh,3,Cl,1561
CsAgAlCl,Cs,Ag,1,Al,3,Cl,1562
CsLiTbCl,Cs,Li,1,Tb,3,Cl,1563
CsFrAlCl,Cs,Fr,1,Al,3,Cl,1564
CsCuCdCl,Cs,Cu,2,Cd,2,Cl,1565
CsZnAgCl,Cs,Zn,2,Ag,2,Cl,1566
CsRbNCl,Cs,Rb,1,N,3,Cl,1567
CsGeCdCl,Cs,Ge,2,Cd,2,Cl,1568
CsKSmCl,Cs,K,1,Sm,3,Cl,1569
CsTiRaCl,Cs,Ti,2,Ra,2,Cl,1570
CsAuCmCl,Cs,Au,1,Cm,3,Cl,1571
CsAuPmCl,Cs,Au,1,Pm,3,Cl,1572
CsFrCuCl,Cs,Fr,1,Cu,3,Cl,1573
CsPdRaCl,Cs,Pd,2,Ra,2,Cl,1574
CsAuAmCl,Cs,Au,1,Am,3,Cl,1575
CsLiDyCl,Cs,Li,1,Dy,3,Cl,1576
CsCuHoCl,Cs,Cu,1,Ho,3,Cl,1577
CsMgCdCl,Cs,Mg,2,Cd,2,Cl,1578
CsCuAgCl,Cs,Cu,2,Ag,2,Cl,1579
CsGeAgCl,Cs,Ge,2,Ag,2,Cl,1580
CsCuYCl,Cs,Cu,1,Y,3,Cl,1581
CsBeSmCl,Cs,Be,2,Sm,2,Cl,1582
CsKPmCl,Cs,K,1,Pm,3,Cl,1583
CsKCmCl,Cs,K,1,Cm,3,Cl,1584
CsTlAuCl,Cs,Tl,1,Au,3,Cl,1585
CsCaBaCl,Cs,Ca,2,Ba,2,Cl,1586
CsSrEuCl,Cs,Sr,2,Eu,2,Cl,1587
CsAuNdCl,Cs,Au,1,Nd,3,Cl,1588
CsKAmCl,Cs,K,1,Am,3,Cl,1589
CsLiHoCl,Cs,Li,1,Ho,3,Cl,1590
CsPdPtCl,Cs,Pd,2,Pt,2,Cl,1591
CsCuErCl,Cs,Cu,1,Er,3,Cl,1592
CsMgAgCl,Cs,Mg,2,Ag,2,Cl,1593
CsTiPtCl,Cs,Ti,2,Pt,2,Cl,1594
CsLiYCl,Cs,Li,1,Y,3,Cl,1595
CsBeAmCl,Cs,Be,2,Am,2,Cl,1596
CsTlNCl,Cs,Tl,1,N,3,Cl,1597
CsNaVCl,Cs,Na,1,V,3,Cl,1598
CsAgThCl,Cs,Ag,1,Th,3,Cl,1599
CsEuPbCl,Cs,Eu,2,Pb,2,Cl,1600
CsAuPrCl,Cs,Au,1,Pr,3,Cl,1601
CsNdDyCl,Cs,Nd,2,Dy,2,Cl,1602
CsTlLuCl,Cs,Tl,1,Lu,3,Cl,1603
CsCuTlCl,Cs,Cu,1,Tl,3,Cl,1604
CsKNdCl,Cs,K,1,Nd,3,Cl,1605
CsLiErCl,Cs,Li,1,Er,3,Cl,1606
CsKBCl,Cs,K,1,B,3,Cl,1607
CsVPdCl,Cs,V,2,Pd,2,Cl,1608
CsTiVCl,Cs,Ti,2,V,2,Cl,1609
CsTlYbCl,Cs,Tl,1,Yb,3,Cl,1610
CsCoCdCl,Cs,Co,2,Cd,2,Cl,1611
CsAuPuCl,Cs,Au,1,Pu,3,Cl,1612
CsSrPbCl,Cs,Sr,2,Pb,2,Cl,1613
CsKPrCl,Cs,K,1,Pr,3,Cl,1614
CsBaHgCl,Cs,Ba,2,Hg,2,Cl,1615
CsRbAuCl,Cs,Rb,1,Au,3,Cl,1616
CsBaYbCl,Cs,Ba,2,Yb,2,Cl,1617
CsLiTlCl,Cs,Li,1,Tl,3,Cl,1618
CsFeCdCl,Cs,Fe,2,Cd,2,Cl,1619
CsBePbCl,Cs,Be,2,Pb,2,Cl,1620
CsAuBCl,Cs,Au,1,B,3,Cl,1621
CsLiTmCl,Cs,Li,1,Tm,3,Cl,1622
CsNaGaCl,Cs,Na,1,Ga,3,Cl,1623
CsNiCdCl,Cs,Ni,2,Cd,2,Cl,1624
CsFrCoCl,Cs,Fr,1,Co,3,Cl,1625
CsCoAgCl,Cs,Co,2,Ag,2,Cl,1626
CsFeAgCl,Cs,Fe,2,Ag,2,Cl,1627
CsNaCrCl,Cs,Na,1,Cr,3,Cl,1628
CsEuAmCl,Cs,Eu,2,Am,2,Cl,1629
CsFrAsCl,Cs,Fr,1,As,3,Cl,1630
CsFrNiCl,Cs,Fr,1,Ni,3,Cl,1631
CsBaTmCl,Cs,Ba,2,Tm,2,Cl,1632
CsKPuCl,Cs,K,1,Pu,3,Cl,1633
CsAuNpCl,Cs,Au,1,Np,3,Cl,1634
CsTlTmCl,Cs,Tl,1,Tm,3,Cl,1635
CsAuCeCl,Cs,Au,1,Ce,3,Cl,1636
CsRbLuCl,Cs,Rb,1,Lu,3,Cl,1637
CsNaMnCl,Cs,Na,1,Mn,3,Cl,1638
CsCuLuCl,Cs,Cu,1,Lu,3,Cl,1639
CsNiAgCl,Cs,Ni,2,Ag,2,Cl,1640
CsHgPCl,Cs,Hg,1,P,3,Cl,1641
CsPdPaCl,Cs,Pd,1,Pa,3,Cl,1642
CsBeSrCl,Cs,Be,2,Sr,2,Cl,1643
CsTlTlCl,Cs,Tl,1,Tl,3,Cl,1644
CsLiYbCl,Cs,Li,1,Yb,3,Cl,1645
CsRbYbCl,Cs,Rb,1,Yb,3,Cl,1646
CsCrPdCl,Cs,Cr,2,Pd,2,Cl,1647
CsTiCrCl,Cs,Ti,2,Cr,2,Cl,1648
CsSmEuCl,Cs,Sm,2,Eu,2,Cl,1649
CsSrAmCl,Cs,Sr,2,Am,2,Cl,1650
CsTlErCl,Cs,Tl,1,Er,3,Cl,1651
CsKNpCl,Cs,K,1,Np,3,Cl,1652
CsNdNpCl,Cs,Nd,2,Np,2,Cl,1653
CsKCeCl,Cs,K,1,Ce,3,Cl,1654
CsPdLaCl,Cs,Pd,1,La,3,Cl,1655
CsLiLuCl,Cs,Li,1,Lu,3,Cl,1656
CsPdBiCl,Cs,Pd,1,Bi,3,Cl,1657
CsBeEuCl,Cs,Be,2,Eu,2,Cl,1658
CsCuAuCl,Cs,Cu,1,Au,3,Cl,1659
CsAuUCl,Cs,Au,1,U,3,Cl,1660
CsNaFeCl,Cs,Na,1,Fe,3,Cl,1661
CsFrFeCl,Cs,Fr,1,Fe,3,Cl,1662
CsPdUCl,Cs,Pd,1,U,3,Cl,1663
CsHgThCl,Cs,Hg,1,Th,3,Cl,1664
CsTlYCl,Cs,Tl,1,Y,3,Cl,1665
CsAuBiCl,Cs,Au,1,Bi,3,Cl,1666
CsPbAmCl,Cs,Pb,2,Am,2,Cl,1667
CsSrSmCl,Cs,Sr,2,Sm,2,Cl,1668
CsRbTmCl,Cs,Rb,1,Tm,3,Cl,1669
CsTlHoCl,Cs,Tl,1,Ho,3,Cl,1670
CsAuLaCl,Cs,Au,1,La,3,Cl,1671
CsLiAuCl,Cs,Li,1,Au,3,Cl,1672
CsMnPdCl,Cs,Mn,2,Pd,2,Cl,1673
CsTiMnCl,Cs,Ti,2,Mn,2,Cl,1674
CsRbTlCl,Cs,Rb,1,Tl,3,Cl,1675
CsKUCl,Cs,K,1,U,3,Cl,1676
CsRbErCl,Cs,Rb,1,Er,3,Cl,1677
CsSmPbCl,Cs,Sm,2,Pb,2,Cl,1678
CsAuPaCl,Cs,Au,1,Pa,3,Cl,1679
CsKBiCl,Cs,K,1,Bi,3,Cl,1680
CsKLaCl,Cs,K,1,La,3,Cl,1681
CsTlDyCl,Cs,Tl,1,Dy,3,Cl,1682
CsFrMnCl,Cs,Fr,1,Mn,3,Cl,1683
CsNaAsCl,Cs,Na,1,As,3,Cl,1684
CsZnPdCl,Cs,Zn,2,Pd,2,Cl,1685
CsPdCeCl,Cs,Pd,1,Ce,3,Cl,1686
CsNaNiCl,Cs,Na,1,Ni,3,Cl,1687
CsTiZnCl,Cs,Ti,2,Zn,2,Cl,1688
CsFrCrCl,Cs,Fr,1,Cr,3,Cl,1689
CsNaCoCl,Cs,Na,1,Co,3,Cl,1690
CsKPaCl,Cs,K,1,Pa,3,Cl,1691
CsAgRaCl,Cs,Ag,2,Ra,2,Cl,1692
CsBaDyCl,Cs,Ba,2,Dy,2,Cl,1693
CsRbYCl,Cs,Rb,1,Y,3,Cl,1694
CsFrGaCl,Cs,Fr,1,Ga,3,Cl,1695
CsRbHoCl,Cs,Rb,1,Ho,3,Cl,1696
CsCuPdCl,Cs,Cu,2,Pd,2,Cl,1697
CsTiGeCl,Cs,Ti,2,Ge,2,Cl,1698
CsTiCuCl,Cs,Ti,2,Cu,2,Cl,1699
CsAgPCl,Cs,Ag,1,P,3,Cl,1700
CsPdPuCl,Cs,Pd,1,Pu,3,Cl,1701
CsGePdCl,Cs,Ge,2,Pd,2,Cl,1702
CsVPtCl,Cs,V,2,Pt,2,Cl,1703
CsTlTbCl,Cs,Tl,1,Tb,3,Cl,1704
CsCdRaCl,Cs,Cd,2,Ra,2,Cl,1705
CsSmAmCl,Cs,Sm,2,Am,2,Cl,1706
CsPdPrCl,Cs,Pd,1,Pr,3,Cl,1707
CsMgPdCl,Cs,Mg,2,Pd,2,Cl,1708
CsMgTiCl,Cs,Mg,2,Ti,2,Cl,1709
CsRbDyCl,Cs,Rb,1,Dy,3,Cl,1710
CsTlGdCl,Cs,Tl,1,Gd,3,Cl,1711
CsFrVCl,Cs,Fr,1,V,3,Cl,1712
CsCuInCl,Cs,Cu,1,In,3,Cl,1713
CsRbTbCl,Cs,Rb,1,Tb,3,Cl,1714
CsCrPtCl,Cs,Cr,2,Pt,2,Cl,1715
CsTlEuCl,Cs,Tl,1,Eu,3,Cl,1716
CsNaCuCl,Cs,Na,1,Cu,3,Cl,1717
CsPdPmCl,Cs,Pd,1,Pm,3,Cl,1718
CsLiInCl,Cs,Li,1,In,3,Cl,1719
CsPdCmCl,Cs,Pd,1,Cm,3,Cl,1720
CsBaNpCl,Cs,Ba,2,Np,2,Cl,1721
CsCoPdCl,Cs,Co,2,Pd,2,Cl,1722
CsTiCoCl,Cs,Ti,2,Co,2,Cl,1723
CsTiFeCl,Cs,Ti,2,Fe,2,Cl,1724
CsVCrCl,Cs,V,2,Cr,2,Cl,1725
CsFePdCl,Cs,Fe,2,Pd,2,Cl,1726
CsNaAlCl,Cs,Na,1,Al,3,Cl,1727
CsRbGdCl,Cs,Rb,1,Gd,3,Cl,1728
CsTlSmCl,Cs,Tl,1,Sm,3,Cl,1729
CsMnPtCl,Cs,Mn,2,Pt,2,Cl,1730
CsPbVacCl,Cs,Pb,4,Vac,0,Cl,1731
CsNiPdCl,Cs,Ni,2,Pd,2,Cl,1732
CsTiNiCl,Cs,Ti,2,Ni,2,Cl,1733
CsBeNpCl,Cs,Be,2,Np,2,Cl,1734
CsNdEuCl,Cs,Nd,2,Eu,2,Cl,1735
CsFrRhCl,Cs,Fr,1,Rh,3,Cl,1736
CsRbEuCl,Cs,Rb,1,Eu,3,Cl,1737
CsKNCl,Cs,K,1,N,3,Cl,1738
CsZnPtCl,Cs,Zn,2,Pt,2,Cl,1739
CsVMnCl,Cs,V,2,Mn,2,Cl,1740
CsTlPmCl,Cs,Tl,1,Pm,3,Cl,1741
CsTlCmCl,Cs,Tl,1,Cm,3,Cl,1742
CsFrTiCl,Cs,Fr,1,Ti,3,Cl,1743
CsSrNdCl,Cs,Sr,2,Nd,2,Cl,1744
CsTlAmCl,Cs,Tl,1,Am,3,Cl,1745
CsCuSbCl,Cs,Cu,1,Sb,3,Cl,1746
CsCuPtCl,Cs,Cu,2,Pt,2,Cl,1747
CsVZnCl,Cs,V,2,Zn,2,Cl,1748
CsAuNCl,Cs,Au,1,N,3,Cl,1749
CsGePtCl,Cs,Ge,2,Pt,2,Cl,1750
CsRbSmCl,Cs,Rb,1,Sm,3,Cl,1751
CsPdGdCl,Cs,Pd,1,Gd,3,Cl,1752
CsCaRaCl,Cs,Ca,2,Ra,2,Cl,1753
CsFrRuCl,Cs,Fr,1,Ru,3,Cl,1754
CsNdPbCl,Cs,Nd,2,Pb,2,Cl,1755
CsFrIrCl,Cs,Fr,1,Ir,3,Cl,1756
CsTlNdCl,Cs,Tl,1,Nd,3,Cl,1757
CsTbVacCl,Cs,Tb,4,Vac,0,Cl,1758
CsMgPtCl,Cs,Mg,2,Pt,2,Cl,1759
CsLiPdCl,Cs,Li,1,Pd,3,Cl,1760
CsVGeCl,Cs,V,2,Ge,2,Cl,1761
CsBeDyCl,Cs,Be,2,Dy,2,Cl,1762
CsVCuCl,Cs,V,2,Cu,2,Cl,1763
CsLiSbCl,Cs,Li,1,Sb,3,Cl,1764
CsRbPmCl,Cs,Rb,1,Pm,3,Cl,1765
CsTlPrCl,Cs,Tl,1,Pr,3,Cl,1766
CsAuAcCl,Cs,Au,1,Ac,3,Cl,1767
CsRbCmCl,Cs,Rb,1,Cm,3,Cl,1768
CsFrMoCl,Cs,Fr,1,Mo,3,Cl,1769
CsCuScCl,Cs,Cu,1,Sc,3,Cl,1770
CsCrMnCl,Cs,Cr,2,Mn,2,Cl,1771
CsPdTbCl,Cs,Pd,1,Tb,3,Cl,1772
CsRbAmCl,Cs,Rb,1,Am,3,Cl,1773
CsLiAgCl,Cs,Li,1,Ag,3,Cl,1774
CsMgVCl,Cs,Mg,2,V,2,Cl,1775
CsTlPuCl,Cs,Tl,1,Pu,3,Cl,1776
CsYbRaCl,Cs,Yb,2,Ra,2,Cl,1777
CsNdAmCl,Cs,Nd,2,Am,2,Cl,1778
CsHgRaCl,Cs,Hg,2,Ra,2,Cl,1779
CsKAcCl,Cs,K,1,Ac,3,Cl,1780
CsLiScCl,Cs,Li,1,Sc,3,Cl,1781
CsCrZnCl,Cs,Cr,2,Zn,2,Cl,1782
CsRbNdCl,Cs,Rb,1,Nd,3,Cl,1783
CsCoPtCl,Cs,Co,2,Pt,2,Cl,1784
CsCrGeCl,Cs,Cr,2,Ge,2,Cl,1785
CsFePtCl,Cs,Fe,2,Pt,2,Cl,1786
CsCrCuCl,Cs,Cr,2,Cu,2,Cl,1787
CsTmRaCl,Cs,Tm,2,Ra,2,Cl,1788
CsRbPrCl,Cs,Rb,1,Pr,3,Cl,1789
CsTlNpCl,Cs,Tl,1,Np,3,Cl,1790
CsNdSmCl,Cs,Nd,2,Sm,2,Cl,1791
CsTlCeCl,Cs,Tl,1,Ce,3,Cl,1792
CsPdHoCl,Cs,Pd,1,Ho,3,Cl,1793
CsCuNbCl,Cs,Cu,1,Nb,3,Cl,1794
CsNiPtCl,Cs,Ni,2,Pt,2,Cl,1795
CsPdYCl,Cs,Pd,1,Y,3,Cl,1796
CsCuTaCl,Cs,Cu,1,Ta,3,Cl,1797
CsMnZnCl,Cs,Mn,2,Zn,2,Cl,1798
CsVCoCl,Cs,V,2,Co,2,Cl,1799
CsMgCrCl,Cs,Mg,2,Cr,2,Cl,1800
CsVFeCl,Cs,V,2,Fe,2,Cl,1801
CsFrNbCl,Cs,Fr,1,Nb,3,Cl,1802
CsBaEuCl,Cs,Ba,2,Eu,2,Cl,1803
CsFrTaCl,Cs,Fr,1,Ta,3,Cl,1804
CsRbPuCl,Cs,Rb,1,Pu,3,Cl,1805
CsBeTmCl,Cs,Be,2,Tm,2,Cl,1806
CsLiNbCl,Cs,Li,1,Nb,3,Cl,1807
CsLiTaCl,Cs,Li,1,Ta,3,Cl,1808
CsMnCuCl,Cs,Mn,2,Cu,2,Cl,1809
CsMnGeCl,Cs,Mn,2,Ge,2,Cl,1810
CsVNiCl,Cs,V,2,Ni,2,Cl,1811
CsPdErCl,Cs,Pd,1,Er,3,Cl,1812
CsTlUCl,Cs,Tl,1,U,3,Cl,1813
CsPdTlCl,Cs,Pd,1,Tl,3,Cl,1814
CsGeSrF,Cs,Ge,2,Sr,2,F,1815
CsNiSmF,Cs,Ni,2,Sm,2,F,1816
CsZnEuF,Cs,Zn,2,Eu,2,F,1817
CsAgSbF,Cs,Ag,1,Sb,3,F,1818
CsCuSrF,Cs,Cu,2,Sr,2,F,1819
CsTaHgF,Cs,Ta,3,Hg,1,F,1820
CsNbHgF,Cs,Nb,3,Hg,1,F,1821
CsMgPbF,Cs,Mg,2,Pb,2,F,1822
CsNaErF,Cs,Na,1,Er,3,F,1823
CsFeSmF,Cs,Fe,2,Sm,2,F,1824
CsAlKF,Cs,Al,3,K,1,F,1825
CsCoAmF,Cs,Co,2,Am,2,F,1826
CsCoSmF,Cs,Co,2,Sm,2,F,1827
CsAlAuF,Cs,Al,3,Au,1,F,1828
CsNaTlF,Cs,Na,1,Tl,3,F,1829
CsFeAmF,Cs,Fe,2,Am,2,F,1830
CsNaYF,Cs,Na,1,Y,3,F,1831
CsCuPbF,Cs,Cu,2,Pb,2,F,1832
CsGePbF,Cs,Ge,2,Pb,2,F,1833
CsMnEuF,Cs,Mn,2,Eu,2,F,1834
CsZnSrF,Cs,Zn,2,Sr,2,F,1835
CsKCuF,Cs,K,1,Cu,3,F,1836
CsNaHoF,Cs,Na,1,Ho,3,F,1837
CsNaTmF,Cs,Na,1,Tm,3,F,1838
CsNiAmF,Cs,Ni,2,Am,2,F,1839
CsGeEuF,Cs,Ge,2,Eu,2,F,1840
CsPtNpF,Cs,Pt,2,Np,2,F,1841
CsAgAgF,Cs,Ag,1,Ag,3,F,1842
CsMgSrF,Cs,Mg,2,Sr,2,F,1843
CsScAgF,Cs,Sc,3,Ag,1,F,1844
CsMnSrF,Cs,Mn,2,Sr,2,F,1845
CsMgAmF,Cs,Mg,2,Am,2,F,1846
CsBeRaF,Cs,Be,2,Ra,2,F,1847
CsTiDyF,Cs,Ti,2,Dy,2,F,1848
CsZnPbF,Cs,Zn,2,Pb,2,F,1849
CsNaDyF,Cs,Na,1,Dy,3,F,1850
CsVNpF,Cs,V,2,Np,2,F,1851
CsCuAcF,Cs,Cu,1,Ac,3,F,1852
CsTiTmF,Cs,Ti,2,Tm,2,F,1853
CsMgEuF,Cs,Mg,2,Eu,2,F,1854
CsAgCdF,Cs,Ag,2,Cd,2,F,1855
CsCrEuF,Cs,Cr,2,Eu,2,F,1856
CsScHgF,Cs,Sc,3,Hg,1,F,1857
CsNaYbF,Cs,Na,1,Yb,3,F,1858
CsCoPbF,Cs,Co,2,Pb,2,F,1859
CsFePbF,Cs,Fe,2,Pb,2,F,1860
CsCaAgF,Cs,Ca,2,Ag,2,F,1861
CsMnPbF,Cs,Mn,2,Pb,2,F,1862
CsAgHgF,Cs,Ag,3,Hg,1,F,1863
CsGeAmF,Cs,Ge,2,Am,2,F,1864
CsTeVacF,Cs,Te,4,Vac,0,F,1865
CsPTlF,Cs,P,3,Tl,1,F,1866
CsMgSmF,Cs,Mg,2,Sm,2,F,1867
CsNaLuF,Cs,Na,1,Lu,3,F,1868
CsNaTbF,Cs,Na,1,Tb,3,F,1869
CsPoVacF,Cs,Po,4,Vac,0,F,1870
CsLiAcF,Cs,Li,1,Ac,3,F,1871
CsNiPbF,Cs,Ni,2,Pb,2,F,1872
CsThVacF,Cs,Th,4,Vac,0,F,1873
CsMoHgF,Cs,Mo,3,Hg,1,F,1874
CsTiYbF,Cs,Ti,2,Yb,2,F,1875
CsCrSrF,Cs,Cr,2,Sr,2,F,1876
CsCoSrF,Cs,Co,2,Sr,2,F,1877
CsCoAuF,Cs,Co,3,Au,1,F,1878
CsCuFmF,Cs,Cu,1,Fm,3,F,1879
CsFeSrF,Cs,Fe,2,Sr,2,F,1880
CsSbHgF,Cs,Sb,3,Hg,1,F,1881
CsAsAuF,Cs,As,3,Au,1,F,1882
CsAgInF,Cs,Ag,1,In,3,F,1883
CsCaCdF,Cs,Ca,2,Cd,2,F,1884
CsGeSmF,Cs,Ge,2,Sm,2,F,1885
CsPdHgF,Cs,Pd,3,Hg,1,F,1886
CsZnAmF,Cs,Zn,2,Am,2,F,1887
CsNiAuF,Cs,Ni,3,Au,1,F,1888
CsRuHgF,Cs,Ru,3,Hg,1,F,1889
CsNbAgF,Cs,Nb,3,Ag,1,F,1890
CsAgTaF,Cs,Ag,1,Ta,3,F,1891
CsNiSrF,Cs,Ni,2,Sr,2,F,1892
CsIrHgF,Cs,Ir,3,Hg,1,F,1893
CsNaAuF,Cs,Na,1,Au,3,F,1894
CsDyPtF,Cs,Dy,2,Pt,2,F,1895
CsCrPbF,Cs,Cr,2,Pb,2,F,1896
CsCoEuF,Cs,Co,2,Eu,2,F,1897
CsKCoF,Cs,K,1,Co,3,F,1898
CsNaGdF,Cs,Na,1,Gd,3,F,1899
CsFeEuF,Cs,Fe,2,Eu,2,F,1900
CsCuMdF,Cs,Cu,1,Md,3,F,1901
CsLiFmF,Cs,Li,1,Fm,3,F,1902
CsCrNpF,Cs,Cr,2,Np,2,F,1903
CsTiNpF,Cs,Ti,2,Np,2,F,1904
CsPRbF,Cs,P,3,Rb,1,F,1905
CsKNiF,Cs,K,1,Ni,3,F,1906
CsKAsF,Cs,K,1,As,3,F,1907
